time,longitude,latitude,snr_[MJ/m2],tp_[mm],ro_[m],sm_[m3/m3],le_[W/m2],t2m_[K]
2008-09-24,-3.625,38.625,4.9653597,1.8969777,0.0,0.22031912,27.391429369648296,291.44125
2008-09-25,-3.625,38.625,5.326753,10.233064,1.0770534e-06,0.2371227,26.838165466432216,289.932
2008-09-26,-3.625,38.625,6.397713,0.5759285,0.0,0.24871156,26.28490156321614,290.24368
2008-09-27,-3.625,38.625,5.9194984,2.959482,2.2942406e-07,0.24753997,25.731637660000057,289.94598
2008-09-28,-3.625,38.625,2.0697684,5.5981026,9.1460197e-07,0.2606644,25.17837375678398,288.3231
2008-09-29,-3.625,38.625,6.295468,0.0041577956,0.0,0.26164684,24.6251098535679,290.14456
2008-09-30,-3.625,38.625,7.193806,0.0,0.0,0.2486887,24.916392716544646,290.36935
2008-10-01,-3.625,38.625,6.522991,-1.6653345e-13,3.469447e-18,0.24010706,25.20767557952139,290.7271
2008-10-02,-3.625,38.625,6.8936963,0.0062836665,3.469447e-18,0.2341348,25.498958442498136,291.2887
2008-10-03,-3.625,38.625,6.6425757,-1.6653345e-13,3.469447e-18,0.22682004,25.79024130547488,288.45224
2008-10-04,-3.625,38.625,6.0914598,-1.6653345e-13,3.469447e-18,0.21857233,26.081524168451626,287.7263
2008-10-05,-3.625,38.625,6.525103,-1.6653345e-13,3.469447e-18,0.2121505,26.372807031428373,289.10703
2008-10-06,-3.625,38.625,6.5321827,-1.6653345e-13,3.469447e-18,0.20429191,26.664089894405116,290.2866
2008-10-07,-3.625,38.625,1.7925788,1.0357634,1.2655251e-07,0.20212181,26.955372757381863,288.64346
2008-10-08,-3.625,38.625,5.1377344,0.29694244,3.469447e-18,0.20630641,26.492236044119906,288.81247
2008-10-09,-3.625,38.625,4.1535025,0.44224375,4.8264827e-08,0.20352514,26.029099330857946,286.9118
2008-10-10,-3.625,38.625,5.9974017,0.24321307,2.8629998e-08,0.2016191,25.56596261759599,291.84164
2008-10-11,-3.625,38.625,6.8275228,6.135274,1.813422e-06,0.2123079,25.102825904334033,293.34485
2008-10-12,-3.625,38.625,6.1433344,15.501229,3.4008594e-06,0.24124312,24.639689191072076,291.3242
2008-10-13,-3.625,38.625,3.6368206,6.692336,1.218033e-06,0.26925766,24.17655247781012,289.308
2008-10-14,-3.625,38.625,6.0338016,0.49068937,3.648393e-08,0.2704356,23.71341576454816,289.67642
2008-10-15,-3.625,38.625,6.3213596,0.02418946,3.469447e-18,0.26336604,23.250279051286203,290.8476
2008-10-16,-3.625,38.625,5.7139106,0.03578958,3.469447e-18,0.2552478,23.37699411091981,291.05966
2008-10-17,-3.625,38.625,5.992694,0.35391274,5.7259996e-08,0.24898663,23.50370917055342,291.00824
2008-10-18,-3.625,38.625,0.82046515,18.969862,4.2163115e-06,0.26274645,23.630424230187028,288.43536
2008-10-19,-3.625,38.625,5.8051276,0.39821562,4.687196e-08,0.2877633,23.757139289820635,289.81088
2008-10-20,-3.625,38.625,5.458294,0.2925952,2.8629998e-08,0.27692416,23.883854349454243,291.83817
2008-10-21,-3.625,38.625,4.928124,4.7533135,1.1004756e-06,0.27176598,24.01056940908785,289.7694
2008-10-22,-3.625,38.625,2.4156358,17.832438,2.0153428e-05,0.2849284,24.13728446872146,286.5245
2008-10-23,-3.625,38.625,4.494499,0.8328968,2.410725e-07,0.30801517,24.26399952835507,287.8518
2008-10-24,-3.625,38.625,3.1320858,0.22093603,5.2191794e-08,0.29717988,23.708446123809725,287.04343
2008-10-25,-3.625,38.625,3.80398,0.023371853,3.469447e-18,0.28834718,23.152892719264383,287.6131
2008-10-26,-3.625,38.625,4.892037,-1.6653345e-13,3.469447e-18,0.27904928,22.59733931471904,288.7646
2008-10-27,-3.625,38.625,4.8595815,-1.6653345e-13,3.469447e-18,0.2677339,22.041785910173697,288.5367
2008-10-28,-3.625,38.625,1.3377033,12.791675,3.3082572e-06,0.27792665,21.486232505628355,283.6002
2008-10-29,-3.625,38.625,4.1851664,0.24080026,4.5730722e-08,0.29270267,20.93067910108301,280.605
2008-10-30,-3.625,38.625,1.2194738,1.282377,4.4591272e-07,0.28659293,20.37512569653767,281.17902
2008-10-31,-3.625,38.625,2.267866,16.09543,1.4099611e-05,0.30657274,19.819572291992326,283.67477
2008-11-01,-3.625,38.625,2.5393333,0.40962905,1.3461509e-07,0.31303135,19.823213935726216,283.06665
2008-11-02,-3.625,38.625,4.0899587,5.688926,1.4463259e-06,0.31364384,19.82685557946011,282.39957
2008-11-03,-3.625,38.625,3.760036,0.28717238,3.6046703e-08,0.30745512,19.830497223193998,281.42233
2008-11-04,-3.625,38.625,3.3359385,3.3825374,8.1838255e-07,0.30691558,19.834138866927887,280.74307
2008-11-05,-3.625,38.625,2.267667,1.1420542,1.4418681e-07,0.3063682,19.837780510661776,281.99234
2008-11-06,-3.625,38.625,3.4342012,0.028339544,6.938894e-18,0.30154032,19.841422154395666,282.00888
2008-11-07,-3.625,38.625,2.8737283,0.079330124,4.9442606e-09,0.29505593,19.84506379812956,282.487
2008-11-08,-3.625,38.625,2.7188663,0.29569846,6.938894e-18,0.29184908,19.848705441863448,284.2329
2008-11-09,-3.625,38.625,3.4061747,1.6653345e-13,6.938894e-18,0.28732103,19.712254439515096,282.92804
2008-11-10,-3.625,38.625,3.2535949,1.6653345e-13,6.938894e-18,0.28164873,19.575803437166744,283.93445
2008-11-11,-3.625,38.625,1.6460545,1.6653345e-13,6.938894e-18,0.27712575,19.439352434818392,283.5581
2008-11-12,-3.625,38.625,0.22907457,0.64145845,9.0433566e-08,0.27552685,19.302901432470037,281.8879
2008-11-13,-3.625,38.625,2.728422,1.6653345e-13,6.938894e-18,0.27310002,19.166450430121685,281.08273
2008-11-14,-3.625,38.625,2.3652546,1.6653345e-13,6.938894e-18,0.26683548,19.029999427773333,280.0351
2008-11-15,-3.625,38.625,2.3753872,1.6653345e-13,6.938894e-18,0.26254833,18.89354842542498,279.0019
2008-11-16,-3.625,38.625,2.7208695,1.6653345e-13,6.938894e-18,0.25888288,18.75709742307663,280.4956
2008-11-17,-3.625,38.625,2.6698203,1.6653345e-13,6.938894e-18,0.2570911,18.29478613756321,281.62256
2008-11-18,-3.625,38.625,2.720096,1.6653345e-13,6.938894e-18,0.25391674,17.832474852049792,281.59216
2008-11-19,-3.625,38.625,1.8169711,1.6653345e-13,6.938894e-18,0.25145864,17.370163566536373,282.19962
2008-11-20,-3.625,38.625,1.9485483,0.020603042,6.938894e-18,0.24799499,16.907852281022954,281.87326
2008-11-21,-3.625,38.625,2.2161293,1.6653345e-13,6.938894e-18,0.24724598,16.445540995509536,281.03046
2008-11-22,-3.625,38.625,1.3208108,1.6653345e-13,6.938894e-18,0.24551842,15.983229709996117,283.17688
2008-11-23,-3.625,38.625,1.9426707,1.6653345e-13,6.938894e-18,0.24369276,15.520918424482698,282.4578
2008-11-24,-3.625,38.625,0.08067824,0.7545987,3.7800394e-08,0.24343133,15.058607138969279,280.9911
2008-11-25,-3.625,38.625,0.5985023,0.003773079,6.938894e-18,0.2429109,15.069998766261117,278.20325
2008-11-26,-3.625,38.625,1.0888029,1.6653345e-13,6.938894e-18,0.238555,15.081390393552956,276.17566
2008-11-27,-3.625,38.625,1.395221,1.6653345e-13,6.938894e-18,0.23106234,15.092782020844794,277.48947
2008-11-28,-3.625,38.625,2.8228984,1.5425789,3.7098914e-07,0.23333654,15.104173648136634,277.1684
2008-11-29,-3.625,38.625,3.0732548,10.937749,2.5991644e-06,0.25151658,15.115565275428471,278.738
2008-11-30,-3.625,38.625,1.9389309,3.6491947,5.279383e-07,0.275073,15.126956902720309,277.01074
2008-12-01,-3.625,38.625,1.3431866,1.605817,1.2882843e-07,0.28223297,15.138348530012149,276.30148
2008-12-02,-3.625,38.625,1.6282399,0.50363743,0.0,0.28017423,15.149740157303986,276.24777
2008-12-03,-3.625,38.625,0.62176895,4.7739983,1.2302775e-06,0.28621036,14.96077601418451,276.751
2008-12-04,-3.625,38.625,2.6713214,0.38489243,0.0,0.29248327,14.771811871065033,279.7917
2008-12-05,-3.625,38.625,1.9635667,1.2413908,1.05221304e-07,0.29556283,14.582847727945557,284.48093
2008-12-06,-3.625,38.625,1.6018858,0.16007003,0.0,0.2962478,14.393883584826082,283.86124
2008-12-07,-3.625,38.625,2.0147066,5.802904,2.0481548e-06,0.30473164,14.204919441706604,283.99118
2008-12-08,-3.625,38.625,1.871324,13.402102,5.9865556e-06,0.32656583,14.015955298587128,282.74002
2008-12-09,-3.625,38.625,-0.40202135,5.5588527,2.3648297e-06,0.34224972,13.82699115546765,280.12463
2008-12-10,-3.625,38.625,0.8432289,0.0,0.0,0.3364539,13.638027012348175,278.3374
2008-12-11,-3.625,38.625,1.037802,0.0,0.0,0.32786217,13.821686066135213,276.4257
2008-12-12,-3.625,38.625,1.4952168,1.724501,3.657576e-07,0.32806692,14.00534511992225,277.36615
2008-12-13,-3.625,38.625,-0.46061346,9.309633,3.2322287e-06,0.33957896,14.189004173709286,276.44138
2008-12-14,-3.625,38.625,1.5069759,3.797198,1.0586967e-06,0.3475443,14.372663227496323,276.7039
2008-12-15,-3.625,38.625,0.4884802,0.0035900495,0.0,0.34031636,14.55632228128336,275.11777
2008-12-16,-3.625,38.625,0.8708326,0.061797384,0.0,0.33503017,14.739981335070397,277.5572
2008-12-17,-3.625,38.625,0.87911123,0.0,0.0,0.33147287,14.923640388857434,277.28815
2008-12-18,-3.625,38.625,1.8546237,0.0,0.0,0.32839873,15.107299442644472,277.88095
2008-12-19,-3.625,38.625,1.3273021,0.0,0.0,0.32459593,15.069451183080673,277.9224
2008-12-20,-3.625,38.625,1.417292,0.0,0.0,0.3211094,15.031602923516873,277.3693
2008-12-21,-3.625,38.625,1.699145,0.0,0.0,0.31800535,14.993754663953073,278.36984
2008-12-22,-3.625,38.625,1.2707137,0.0,0.0,0.31493106,14.955906404389275,279.04996
2008-12-23,-3.625,38.625,1.160865,0.0,0.0,0.31169617,14.918058144825476,278.44473
2008-12-24,-3.625,38.625,1.1168231,0.0,0.0,0.30815902,14.880209885261676,278.3558
2008-12-25,-3.625,38.625,0.8718172,0.0,0.0,0.30557984,14.842361625697876,277.1383
2008-12-26,-3.625,38.625,1.2327468,0.0,0.0,0.3026646,14.804513366134078,275.5142
2008-12-27,-3.625,38.625,1.7264079,0.007636524,0.0,0.2999395,14.782126211089851,278.87195
2008-12-28,-3.625,38.625,1.3569442,2.4586678,8.9287494e-07,0.3042388,14.759739056045627,279.98312
2008-12-29,-3.625,38.625,1.7279109,0.52289784,1.0205598e-07,0.30786863,14.7373519010014,282.2502
2008-12-30,-3.625,38.625,2.1910625,0.0,0.0,0.30530754,14.714964745957174,281.80023
2008-12-31,-3.625,38.625,0.06470634,1.1921914,4.439205e-07,0.30375814,14.692577590912949,281.03555
2009-01-01,-3.625,38.625,1.1516978,5.719483,2.68374e-06,0.31512386,14.670190435868722,282.08002
2009-01-02,-3.625,38.625,0.58738405,7.480036,2.1677272e-06,0.33400553,14.535528780133635,282.685
2009-01-03,-3.625,38.625,1.4213649,8.935985,3.2598898e-06,0.35193998,14.400867124398548,282.0884
2009-01-04,-3.625,38.625,1.0264552,1.5294099,2.7145424e-07,0.35354152,14.266205468663463,280.46158
2009-01-05,-3.625,38.625,1.4460073,0.5470772,1.2562532e-07,0.34917572,14.131543812928376,278.1665
2009-01-06,-3.625,38.625,1.8421195,2.7869866,8.5917355e-07,0.350143,13.996882157193289,277.91806
2009-01-07,-3.625,38.625,0.63852596,0.0,0.0,0.34253353,13.862220501458204,273.9986
2009-01-08,-3.625,38.625,1.2654163,0.043053955,0.0,0.33497003,13.727558845723117,272.34912
2009-01-09,-3.625,38.625,1.0741054,1.1538181,1.0721321e-07,0.3308843,13.59289718998803,273.69025
2009-01-10,-3.625,38.625,1.6622936,1.3638649,0.0,0.32914945,13.714284912027694,272.76517
2009-01-11,-3.625,38.625,2.1139152,1.1871129,5.52363e-08,0.32635894,13.835672634067357,275.56683
2009-01-12,-3.625,38.625,1.843871,0.0,0.0,0.32341763,13.957060356107021,275.58575
2009-01-13,-3.625,38.625,1.3963398,0.9229202,3.2343115e-07,0.32291272,14.078448078146685,276.09476
2009-01-14,-3.625,38.625,2.4499762,0.0047433698,0.0,0.32110593,14.199835800186351,276.23282
2009-01-15,-3.625,38.625,1.9032519,0.0,0.0,0.31635788,14.321223522226015,276.09857
2009-01-16,-3.625,38.625,2.6298633,0.0044045574,0.0,0.3131555,14.442611244265679,277.47577
2009-01-17,-3.625,38.625,3.2231636,0.0,0.0,0.3109661,14.563998966305343,277.9918
2009-01-18,-3.625,38.625,3.500363,0.0011870832,0.0,0.30849552,14.834539723341111,278.78397
2009-01-19,-3.625,38.625,1.1706816,3.474874,1.1500109e-06,0.3155648,15.105080480376879,282.35858
2009-01-20,-3.625,38.625,2.3892019,0.6833664,9.890292e-08,0.32081133,15.375621237412647,278.1589
2009-01-21,-3.625,38.625,1.9966451,0.0,0.0,0.31542498,15.646161994448413,276.01236
2009-01-22,-3.625,38.625,0.06285103,4.1872025,1.2456544e-06,0.3203823,15.91670275148418,279.79306
2009-01-23,-3.625,38.625,3.294396,0.4973476,2.8513908e-08,0.327058,16.18724350851995,286.17905
2009-01-24,-3.625,38.625,2.7861395,0.85795593,1.2236593e-07,0.32668608,16.457784265555716,282.4772
2009-01-25,-3.625,38.625,-0.88612103,5.788854,2.1633239e-06,0.33154243,16.728325022591484,278.4396
2009-01-26,-3.625,38.625,1.4520661,1.4234431,1.7581071e-07,0.33493882,16.693961461661036,278.05298
2009-01-27,-3.625,38.625,1.5137004,0.010166844,0.0,0.3292715,16.659597900730592,279.34906
2009-01-28,-3.625,38.625,1.3303357,0.48393652,6.0287206e-08,0.3288928,16.625234339800144,282.4095
2009-01-29,-3.625,38.625,1.5499895,1.1134846,2.2452824e-07,0.33202657,16.5908707788697,284.02914
2009-01-30,-3.625,38.625,4.9680386,0.05105202,0.0,0.33004588,16.556507217939252,282.99728
2009-01-31,-3.625,38.625,3.035239,2.0754137,3.7035718e-07,0.3282084,16.522143657008804,280.22644
2009-02-01,-3.625,38.625,0.8677602,7.9622607,3.0710305e-06,0.33801723,16.48778009607836,278.7757
2009-02-02,-3.625,38.625,3.1274397,6.887577,2.5988068e-06,0.3518424,16.453416535147912,279.59677
2009-02-03,-3.625,38.625,1.8952224,2.8854458,1.0537137e-06,0.35482606,17.271948874824574,278.79846
2009-02-04,-3.625,38.625,3.1709952,7.314723,2.847466e-06,0.36185965,18.09048121450124,280.64355
2009-02-05,-3.625,38.625,4.6199875,9.21177,4.70297e-06,0.36997244,18.9090135541779,279.79147
2009-02-06,-3.625,38.625,3.3137126,3.285835,1.3045951e-06,0.3691366,19.72754589385456,277.3282
2009-02-07,-3.625,38.625,3.1794872,0.050350536,9.203754e-09,0.359811,20.546078233531226,276.87115
2009-02-08,-3.625,38.625,4.1809373,0.0010589913,0.0,0.35282105,21.364610573207887,278.59937
2009-02-09,-3.625,38.625,2.821382,0.9642823,1.4800769e-07,0.35086423,22.18314291288455,283.38428
2009-02-10,-3.625,38.625,3.1235397,0.6360276,5.65599e-08,0.34967917,23.001675252561213,282.563
2009-02-11,-3.625,38.625,4.715867,0.0,0.0,0.34395435,23.350327241199984,280.53564
2009-02-12,-3.625,38.625,5.0646114,0.0,0.0,0.33574018,23.698979229838756,281.0918
2009-02-13,-3.625,38.625,4.7327394,0.0,0.0,0.32961136,24.04763121847753,280.45236
2009-02-14,-3.625,38.625,5.0296707,0.0,0.0,0.32344526,24.3962832071163,279.99023
2009-02-15,-3.625,38.625,5.4284673,0.0,0.0,0.31811586,24.744935195755072,280.81964
2009-02-16,-3.625,38.625,5.1878867,0.0,0.0,0.31274062,25.093587184393847,279.18564
2009-02-17,-3.625,38.625,5.629385,0.0,0.0,0.30780837,25.44223917303262,279.99786
2009-02-18,-3.625,38.625,5.770393,0.0,0.0,0.30290088,25.79089116167139,281.344
2009-02-19,-3.625,38.625,5.813768,0.0,0.0,0.29747206,25.94480946384094,281.9485
2009-02-20,-3.625,38.625,4.913769,0.38645712,2.1377135e-08,0.2901341,26.098727766010494,281.49533
2009-02-21,-3.625,38.625,5.8749957,0.0021179826,0.0,0.28761423,26.25264606818005,281.4374
2009-02-22,-3.625,38.625,5.969123,0.0,0.0,0.2808651,26.4065643703496,281.39816
2009-02-23,-3.625,38.625,6.5126076,0.0,0.0,0.2741031,26.560482672519154,282.70508
2009-02-24,-3.625,38.625,6.5817738,0.0,0.0,0.27096438,26.714400974688704,283.04672
2009-02-25,-3.625,38.625,6.7482333,0.0,0.0,0.26454675,26.86831927685826,284.01605
2009-02-26,-3.625,38.625,6.240764,0.0,0.0,0.25950366,27.02223757902781,282.855
2009-02-27,-3.625,38.625,4.8809085,0.008321911,0.0,0.25584728,27.848877081716502,282.67914
2009-02-28,-3.625,38.625,3.567728,0.4821876,3.058089e-08,0.2523829,28.67551658440519,282.9559
2009-03-01,-3.625,38.625,3.1844351,6.6341305,1.9855731e-06,0.26388702,29.50215608709388,282.3853
2009-03-02,-3.625,38.625,5.3131156,2.200299,1.3744861e-06,0.2815597,30.328795589782573,282.556
2009-03-03,-3.625,38.625,2.201861,9.539947,2.8059058e-06,0.29637668,31.155435092471265,280.8619
2009-03-04,-3.625,38.625,0.7641674,4.327982,1.2347198e-06,0.32025895,31.982074595159954,280.03992
2009-03-05,-3.625,38.625,7.263601,2.9761634,6.8302234e-07,0.32817838,32.80871409784864,281.38586
2009-03-06,-3.625,38.625,1.8968427,0.35845986,5.0698464e-08,0.32037038,33.635353600537336,281.6708
2009-03-07,-3.625,38.625,8.145096,0.0031328548,0.0,0.31890076,34.8401735364287,285.49725
2009-03-08,-3.625,38.625,8.218622,0.0,0.0,0.31099647,36.04499347232006,284.8401
2009-03-09,-3.625,38.625,7.7842937,0.0,0.0,0.3027308,37.24981340821142,285.1227
2009-03-10,-3.625,38.625,8.404029,0.0,0.0,0.29655617,38.45463334410279,286.26776
2009-03-11,-3.625,38.625,8.2422285,0.0,0.0,0.28820404,39.65945327999415,285.90182
2009-03-12,-3.625,38.625,8.475954,0.0,0.0,0.27551204,40.86427321588552,287.0485
2009-03-13,-3.625,38.625,8.446643,0.0,0.0,0.26682866,42.069093151776876,287.08917
2009-03-14,-3.625,38.625,8.590754,0.0,0.0,0.25899225,43.27391308766824,288.18347
2009-03-15,-3.625,38.625,6.6683297,0.44445074,5.3046072e-08,0.25225997,43.29358262044412,287.7984
2009-03-16,-3.625,38.625,8.641386,0.0,0.0,0.24819914,43.31325215322,287.95544
2009-03-17,-3.625,38.625,8.378111,0.0,0.0,0.24140115,43.33292168599588,285.8435
2009-03-18,-3.625,38.625,8.580038,0.0,0.0,0.23371637,43.35259121877176,285.446
2009-03-19,-3.625,38.625,8.788137,0.0,0.0,0.22847185,43.372260751547635,285.92734
2009-03-20,-3.625,38.625,9.22906,0.0,0.0,0.22546153,43.391930284323514,287.6377
2009-03-21,-3.625,38.625,9.106793,0.054839417,0.0,0.2213101,43.41159981709939,287.6982
2009-03-22,-3.625,38.625,6.586986,1.0171912,2.1112706e-07,0.22563931,43.43126934987527,285.8283
2009-03-23,-3.625,38.625,9.477318,0.0,0.0,0.2238662,43.9760595973995,285.99133
2009-03-24,-3.625,38.625,5.9983764,0.0,0.0,0.22014925,44.520849844923724,285.58667
2009-03-25,-3.625,38.625,9.781458,0.00025040828,0.0,0.2159609,45.06564009244795,286.17465
2009-03-26,-3.625,38.625,9.866726,0.0,0.0,0.21248952,45.610430339972176,288.1555
2009-03-27,-3.625,38.625,10.130739,0.037358522,0.0,0.20936458,46.1552205874964,289.93082
2009-03-28,-3.625,38.625,7.6443715,2.2238603,2.3530248e-07,0.21169496,46.70001083502063,286.32922
2009-03-29,-3.625,38.625,7.1662393,11.746899,2.2302663e-06,0.23015435,47.24480108254485,278.21948
2009-03-30,-3.625,38.625,6.992504,7.508065,1.7767936e-06,0.26514512,47.78959133006908,278.10602
2009-03-31,-3.625,38.625,7.082974,0.6694633,6.759795e-08,0.27695817,48.143713976498,279.89914
2009-04-01,-3.625,38.625,9.48832,0.14706695,0.0,0.27323964,48.49783662292692,282.09995
2009-04-02,-3.625,38.625,10.1039505,0.12111056,0.0,0.26586986,48.85195926935584,284.56522
2009-04-03,-3.625,38.625,10.131006,0.039774243,0.0,0.2564055,49.206081915784765,285.78555
2009-04-04,-3.625,38.625,11.444005,0.0033494101,0.0,0.24468155,49.560204562213684,287.25226
2009-04-05,-3.625,38.625,11.906398,0.0028283647,0.0,0.23597555,49.914327208642604,288.21988
2009-04-06,-3.625,38.625,9.473951,0.3760843,1.1383705e-07,0.22844863,50.26844985507152,288.71893
2009-04-07,-3.625,38.625,10.614864,3.4285383,5.7718347e-07,0.23033349,50.62257250150044,284.37836
2009-04-08,-3.625,38.625,11.5617895,8.326673e-14,0.0,0.22917357,51.2214653469898,284.30902
2009-04-09,-3.625,38.625,11.991182,8.326673e-14,0.0,0.22212246,51.82035819247916,286.62628
2009-04-10,-3.625,38.625,8.103515,3.897517,7.47841e-07,0.22412999,52.41925103796852,282.67407
2009-04-11,-3.625,38.625,9.055046,1.0765212,1.4708266e-07,0.23303,53.01814388345788,281.49426
2009-04-12,-3.625,38.625,9.534312,0.009742657,0.0,0.22942153,53.61703672894725,282.57993
2009-04-13,-3.625,38.625,12.673985,8.326673e-14,0.0,0.22349079,54.21592957443661,284.64148
2009-04-14,-3.625,38.625,8.189235,5.1516967,1.3133805e-06,0.22594431,54.81482241992597,283.7781
2009-04-15,-3.625,38.625,12.740888,5.538865,1.314962e-06,0.24051134,55.41371526541533,281.95044
2009-04-16,-3.625,38.625,9.634754,3.3933218,6.54521e-07,0.25040317,55.618695914745324,282.47772
2009-04-17,-3.625,38.625,8.145554,0.4455658,1.1364111e-07,0.25206447,55.82367656407533,283.00845
2009-04-18,-3.625,38.625,11.078863,9.038354,2.2298148e-06,0.2587083,56.028657213405324,283.7457
2009-04-19,-3.625,38.625,13.291019,9.586463,2.632198e-06,0.281077,56.23363786273532,284.6076
2009-04-20,-3.625,38.625,12.23173,0.59846044,9.8351336e-08,0.2806719,56.43861851206532,286.01413
2009-04-21,-3.625,38.625,13.825666,8.326673e-14,0.0,0.27485472,56.643599161395315,286.6107
2009-04-22,-3.625,38.625,13.724578,8.326673e-14,0.0,0.26423356,56.84857981072532,287.1244
2009-04-23,-3.625,38.625,13.742386,8.326673e-14,0.0,0.25375342,57.053560460055316,290.1972
2009-04-24,-3.625,38.625,13.644632,8.326673e-14,0.0,0.24295433,56.59026059287566,290.24652
2009-04-25,-3.625,38.625,14.026129,0.0007334501,0.0,0.23348829,56.126960725695994,286.96185
2009-04-26,-3.625,38.625,7.3206134,3.0484688,6.8618516e-07,0.23090744,55.66366085851634,282.94266
2009-04-27,-3.625,38.625,12.067252,0.00041867627,0.0,0.23301554,55.20036099133668,284.58783
2009-04-28,-3.625,38.625,5.0540214,0.0088044675,0.0,0.22698455,54.73706112415702,284.80542
2009-04-29,-3.625,38.625,12.329361,8.326673e-14,0.0,0.22458597,54.273761256977366,286.80908
2009-04-30,-3.625,38.625,9.491228,0.019158272,0.0,0.21993117,53.8104613897977,285.8159
2009-05-01,-3.625,38.625,12.656863,0.013209366,0.0,0.21580315,53.347161522618045,286.42682
2009-05-02,-3.625,38.625,14.277421,0.0,0.0,0.21149918,53.11370033908773,288.1305
2009-05-03,-3.625,38.625,13.983589,0.0,0.0,0.20583832,52.88023915555742,289.75192
